chr14	21819630	21852425	SUPT16H	2.0
chr14	21853352	21905457	CHD8	11.0
chr14	21860309	21860412	SNORD9	0.0
chr14	21865451	21865560	SNORD8	0.0
chr14	21887778	21888119	EIF4EBP1P1	0.0
chr14	21927178	21944832	RAB2B	0.0
chr14	21945334	21967319	TOX4	0.0
chr14	21966281	21979457	METTL3	1.0
chr14	21989231	22005337	SALL2	21.0
chr14	22031949	22033215	RBBP4P5	0.0
chr14	22037933	22038875	OR10G3	23.0
chr14	22089990	22090720	TRAV1-1	0.0
chr14	22102065	22102998	OR10G2	20.0
chr14	22111108	22111798	TRAV1-2	0.0
chr14	22111108	22111806	TRA@	0.0
chr14	22117943	22118553	ARL6IP1P1	0.0
chr14	22133296	22134238	OR4E2	21.0
chr14	22138200	22139150	OR4E1	0.0
chr14	22180543	22181066	TRAV2	0.0
chr14	22191959	22192568	TRAV3	0.0
chr14	22204433	22205264	TRAV4	0.0
chr14	22217461	22217989	TRAV5	0.0
chr14	22218552	22219830	RPL4P1	0.0
chr14	22236728	22237320	TRAV6	0.0
chr14	22251209	22251720	TRAV7	0.0
chr14	22265458	22266058	TRAV8-1	0.0
chr14	22279673	22280149	TRAV9-1	0.0
chr14	22293635	22294239	TRAV10	0.0
chr14	22297691	22298223	TRAV11	0.0
chr14	22309320	22309955	TRAV12-1	0.0
chr14	22314718	22315403	TRAV8-2	0.0
chr14	22320734	22321183	TRAV8-3	0.0
chr14	22337019	22337546	TRAV13-1	0.0
chr14	22356036	22356682	TRAV12-2	0.0
chr14	22362612	22363210	TRAV8-4	0.0
chr14	22371256	22371778	TRAV8-5	0.0
chr14	22386362	22386931	TRAV13-2	0.0
chr14	22392238	22392827	TRAV14DV4	0.0
chr14	22409312	22409848	TRAV9-2	0.0
chr14	22418628	22418877	TRAV15	0.0
chr14	22433679	22434290	TRAV12-3	0.0
chr14	22446698	22447360	TRAV8-6	0.0
chr14	22458734	22459177	TRAV16	0.0
chr14	22465777	22466407	TRAV17	0.0
chr14	22471344	22471912	TRAV18	0.0
chr14	22475750	22476420	TRAV19	0.0
chr14	22508842	22509396	TRAV20	0.0
chr14	22520772	22521315	TRAV21	0.0
chr14	22538819	22539471	TRAV22	0.0
chr14	22554683	22555238	TRAV23DV6	0.0
chr14	22564308	22564896	TRDV1	0.0
chr14	22573619	22574123	TRAV24	0.0
chr14	22580299	22580984	TRAV25	0.0
chr14	22591275	22592243	TRAV26-1	0.0
chr14	22600514	22600996	TRAV8-7	0.0
chr14	22615948	22616587	TRAV27	0.0
chr14	22623011	22623571	TRAV28	0.0
chr14	22631133	22631766	TRAV29DV5	0.0
chr14	22636324	22636884	TRAV30	0.0
chr14	22645169	22645761	TRAV31	0.0
chr14	22653457	22653953	TRAV32	0.0
chr14	22658051	22658607	TRAV33	0.0
chr14	22670476	22671262	TRAV26-2	0.0
chr14	22675417	22676025	TRAV34	0.0
chr14	22689791	22690371	TRAV35	0.0
chr14	22694640	22695149	TRAV36DV7	0.0
chr14	22733631	22734147	TRAV37	0.0
chr14	22739850	22740446	TRAV38-1	0.0
chr14	22748987	22749631	TRAV38-2DV8	0.0
chr14	22771938	22772438	TRAV39	0.0
chr14	22782921	22783351	TRAV40	0.0
chr14	22788619	22789123	TRAV41	0.0
chr14	22891361	22892033	TRDV2	0.0
chr14	22907538	22907546	TRDD1	0.0
chr14	22907998	22908007	TRDD2	0.0
chr14	22918104	22918117	TRDD3	0.0
chr14	22919080	22919131	TRDJ1	0.0
chr14	22924240	22924288	TRDJ4	0.0
chr14	22925680	22925734	TRDJ2	0.0
chr14	22928089	22928148	TRDJ3	0.0
chr14	22931923	22934779	TRDC	0.0
chr14	22938032	22938690	TRDV3	0.0
chr14	22944305	22944365	TRAJ61	0.0
chr14	22945295	22945352	TRAJ60	0.0
chr14	22945542	22945596	TRAJ59	0.0
chr14	22946695	22946758	TRAJ58	0.0
chr14	22947860	22947923	TRAJ57	0.0
chr14	22948509	22948571	TRAJ56	0.0
chr14	22950685	22950742	TRAJ55	0.0
chr14	22951275	22951335	TRAJ54	0.0
chr14	22951992	22952058	TRAJ53	0.0
chr14	22955215	22955284	TRAJ52	0.0
chr14	22956170	22956233	TRAJ51	0.0
chr14	22957580	22957640	TRAJ50	0.0
chr14	22958475	22958531	TRAJ49	0.0
chr14	22959478	22959541	TRAJ48	0.0
chr14	22961837	22961894	TRAJ47	0.0
chr14	22962388	22962451	TRAJ46	0.0
chr14	22962910	22962976	TRAJ45	0.0
chr14	22963805	22963868	TRAJ44	0.0
chr14	22964895	22964949	TRAJ43	0.0
chr14	22965871	22965937	TRAJ42	0.0
chr14	22966641	22966703	TRAJ41	0.0
chr14	22968671	22968732	TRAJ40	0.0
chr14	22970584	22970647	TRAJ39	0.0
chr14	22971214	22971276	TRAJ38	0.0
chr14	22972734	22972797	TRAJ37	0.0
chr14	22974095	22974155	TRAJ36	0.0
chr14	22975628	22975687	TRAJ35	0.0
chr14	22976650	22976708	TRAJ34	0.0
chr14	22977586	22977643	TRAJ33	0.0
chr14	22978324	22978390	TRAJ32	0.0
chr14	22979950	22980007	TRAJ31	0.0
chr14	22981833	22981890	TRAJ30	0.0
chr14	22982920	22982980	TRAJ29	0.0
chr14	22984600	22984666	TRAJ28	0.0
chr14	22985250	22985309	TRAJ27	0.0
chr14	22987423	22987483	TRAJ26	0.0
chr14	22987789	22987849	TRAJ25	0.0
chr14	22988946	22989009	TRAJ24	0.0
chr14	22989393	22989456	TRAJ23	0.0
chr14	22991015	22991078	TRAJ22	0.0
chr14	22992572	22992627	TRAJ21	0.0
chr14	22993295	22993352	TRAJ20	0.0
chr14	22994232	22994292	TRAJ19	0.0
chr14	22994619	22994685	TRAJ18	0.0
chr14	22995811	22995874	TRAJ17	0.0
chr14	22997486	22997546	TRAJ16	0.0
chr14	22998579	22998641	TRAJ15	0.0
chr14	22999277	22999329	TRAJ14	0.0
chr14	23000025	23000088	TRAJ13	0.0
chr14	23000888	23000948	TRAJ12	0.0
chr14	23001451	23001511	TRAJ11	0.0
chr14	23002444	23002508	TRAJ10	0.0
chr14	23004501	23004562	TRAJ9	0.0
chr14	23005091	23005151	TRAJ8	0.0
chr14	23006566	23006625	TRAJ7	0.0
chr14	23008015	23008077	TRAJ6	0.0
chr14	23009189	23009249	TRAJ5	0.0
chr14	23011141	23011204	TRAJ4	0.0
chr14	23012121	23012183	TRAJ3	0.0
chr14	23013014	23013080	TRAJ2	0.0
chr14	23013980	23014042	TRAJ1	0.0
chr14	23016446	23021083	TRAC	0.0
chr14	23033806	23058143	DAD1	0.0
chr14	23067146	23081265	ABHD4	0.0
chr14	23102672	23103716	OR6J1	0.0
chr14	23171351	23172274	OR6E1P	0.0
chr14	23235730	23240998	OXA1L	11.0
chr14	23242431	23285107	SLC7A7	5.0
chr14	23299091	23304246	MRPL52	20.0
chr14	23305792	23316803	MMP14	22.0
chr14	23340959	23347291	LRP10	0.0
chr14	23352431	23356889	REM2	0.0
chr14	23369853	23388396	RBM23	22.0
chr14	23388664	23392616	PRMT5-AS1	0.0
chr14	23389732	23398661	PRMT5	0.0
chr14	23415436	23426351	HAUS4	0.0
chr14	23426158	23426238	MIR4707	0.0
chr14	23440409	23451848	AJUBA	0.0
chr14	23456109	23479360	C14orf93	0.0
chr14	23495059	23504354	PSMB5	0.0
chr14	23511375	23513269	PSMB11	0.0
chr14	23516269	23526747	CDH24	0.0
chr14	23527773	23564823	ACIN1	42.0
chr14	23564682	23569665	C14orf119	0.0
chr14	23586514	23588820	CEBPE	0.0
chr14	23594503	23624667	SLC7A8	1.0
chr14	23654524	23742614	C14orf164	0.0
chr14	23742843	23755309	HOMEZ	10.0
chr14	23765111	23772057	PPP1R3E	0.0
chr14	23775970	23780968	BCL2L2	11.0
chr14	23775970	23795394	BCL2L2-PABPN1	11.0
chr14	23789396	23795394	PABPN1	0.0
chr14	23815526	23821479	SLC22A17	0.0
chr14	23825610	23834842	EFS	0.0
chr14	23842069	23845612	IL25	0.0
chr14	23846016	23848981	CMTM5	1.0
chr14	23851198	23877486	MYH6	13.0
chr14	23857804	23857875	MIR208A	0.0
chr14	23881946	23904870	MYH7	1.0
chr14	23887195	23887272	MIR208B	0.0
chr14	23938897	23947402	NGDN	2.0
chr14	23990063	24020858	ZFHX2	20.0
chr14	24025197	24028790	THTPA	0.0
chr14	24028776	24037279	AP1G2	10.0
chr14	24037243	24048009	JPH4	0.0
chr14	24105572	24114848	DHRS2	0.0
chr14	24218444	24220359	BRD7P1	0.0
chr14	24391455	24403777	LINC00596	0.0
chr14	24407939	24423392	DHRS4-AS1	0.0
chr14	24422964	24438488	DHRS4	12.0
chr14	24439223	24475617	DHRS4L2	122.0
chr14	24505709	24520580	DHRS4L1	20.0
chr14	24521205	24538937	LRRC16B	12.0
chr14	24540755	24547296	CPNE6	2.0
chr14	24549315	24553832	NRL	0.0
chr14	24563482	24569770	PCK2	10.0
chr14	24583905	24594451	DCAF11	11.0
chr14	24600674	24602058	FITM1	0.0
chr14	24605377	24608176	PSME1	0.0
chr14	24608173	24610797	EMC9	0.0
chr14	24612573	24615855	PSME2	11.0
chr14	24616658	24629870	RNF31	1.0
chr14	24627811	24627931	RNA5SP383	0.0
chr14	24630421	24635774	IRF9	0.0
chr14	24641233	24649463	REC8	1.0
chr14	24649424	24658124	IPO4	1.0
chr14	24658352	24664882	TM9SF1	0.0
chr14	24674925	24677454	TSSK4	0.0
chr14	24678786	24683036	CHMP4A	10.0
chr14	24682614	24701576	NEDD8-MDP1	0.0
chr14	24683142	24685276	MDP1	0.0
chr14	24686056	24701576	NEDD8	0.0
chr14	24702102	24708447	GMPR2	0.0
chr14	24708850	24711880	TINF2	0.0
chr14	24718319	24732416	TGM1	10.0
chr14	24734743	24740833	RABGGTA	11.0
chr14	24759803	24768666	DHRS1	1.0
chr14	24769097	24774374	NOP9	13.0
chr14	24774392	24780576	CIDEB	0.0
chr14	24779356	24781259	LTB4R2	0.0
chr14	24780704	24787242	LTB4R	0.0
chr14	24787554	24804277	ADCY4	0.0
chr14	24805226	24809242	RIPK3	0.0
chr14	24837225	24848810	NFATC4	22.0
chr14	24867991	24888494	NYNRIN	11.0
chr14	24895739	24898731	CBLN3	0.0
chr14	24899140	24910547	KHNYN	20.0
chr14	24908971	24912007	SDR39U1	31.0
chr14	24974711	24977471	CMA1	1.0
chr14	25042723	25045466	CTSG	0.0
chr14	25075685	25078926	GZMH	0.0
chr14	25100160	25103432	GZMB	10.0
chr14	25281305	25519095	STXBP6	0.0
chr14	25736269	25736542	HMGN2P6	0.0
chr14	25826969	25827895	OR7K1P	0.0
chr14	26939323	27066960	NOVA1	0.0
chr14	27067617	27133613	NOVA1-AS1	0.0
chr14	27377847	27377931	MIR4307	0.0
chr14	28081793	28108842	LINC00645	0.0
chr14	28733595	28735151	BNIP3P1	0.0
chr14	28959115	28959568	RPL26P3	0.0
chr14	29062984	29063125	EIF4A1P12	0.0
chr14	29142444	29142933	BTF3P2	0.0
chr14	29236277	29239483	FOXG1	0.0
chr14	29241909	29264000	C14orf23	0.0
chr14	29896116	30174608	MIR548AI	0.0
chr14	30045686	30396899	PRKD1	0.0
chr14	31028328	31089046	G2E3	0.0
chr14	31091459	31205033	SCFD1	10.0
chr14	31152250	31152804	UBE2CP1	0.0
chr14	31343740	31359822	COCH	10.0
chr14	31363004	31495607	STRN3	11.0
chr14	31433552	31433830	HIGD1AP17	0.0
chr14	31483851	31483948	MIR624	0.0
chr14	31494311	31565656	AP4S1	0.0
chr14	31569323	31676689	HECTD1	13.0
chr14	31580779	31581445	RPL21P5	0.0
chr14	31760993	31889788	HEATR5A	41.0
chr14	31915242	31926680	DTD2	1.0
chr14	31952149	31957151	GPR33	0.0
chr14	32030590	32330429	NUBPL	0.0
chr14	32544624	32545905	ARHGAP5-AS1	0.0
chr14	32546494	32628934	ARHGAP5	0.0
chr14	32671250	32671357	RNU6-40	0.0
chr14	32672368	32672475	RNU6-41	0.0
chr14	32798478	33302268	AKAP6	24.0
chr14	33408458	34273382	NPAS3	12.0
chr14	34393420	34420284	EGLN3	0.0
chr14	34902143	34931468	SPTSSA	0.0
chr14	34985134	35008943	EAPP	1.0
chr14	35015919	35016083	RNU1-7	0.0
chr14	35025431	35025595	RNU1-8	0.0
chr14	35030617	35099366	SNX6	1.0
chr14	35037894	35038335	RPS19P3	0.0
chr14	35179587	35184029	CFL2	0.0
chr14	35221936	35344853	BAZ1A	1.0
chr14	35314505	35314566	RNU7-41P	0.0
chr14	35409127	35409702	IGBP1P1	0.0
chr14	35452103	35498773	SRP54	0.0
chr14	35515609	35552589	FAM177A1	0.0
chr14	35554677	35591519	PPP2R3C	0.0
chr14	35591526	35743284	KIAA0391	10.0
chr14	35761573	35786682	PSMA6	0.0
chr14	35870715	35873960	NFKBIA	1.0
chr14	35937477	35938536	RPS3AP4	0.0
chr14	35981030	35982295	KRT18P6	0.0
chr14	36003247	36006260	INSM2	10.0
chr14	36007557	36278432	RALGAPA1	1.0
chr14	36235000	36236316	QRSL1P3	0.0
chr14	36295596	36341169	BRMS1L	0.0
chr14	36523402	36524519	ILF2P2	0.0
chr14	36539632	36634494	LINC00609	0.0
chr14	36604915	36645857	PTCSC3	0.0
chr14	36767763	36789882	MBIP	20.0
chr14	36840369	36841574	DPPA3P2	0.0
chr14	36942493	36982990	SFTA3	0.0
chr14	36985603	36988903	NKX2-1	0.0
chr14	36988482	36992221	NKX2-1-AS1	0.0
chr14	37002710	37003743	PHKBP2	0.0
chr14	37046747	37047210	RPL29P3	0.0
chr14	37049215	37051786	NKX2-8	0.0
chr14	37126772	37147011	PAX9	10.0
chr14	37147125	37641865	SLC25A21	0.0
chr14	37421513	37421596	MIR4503	0.0
chr14	37667117	38020464	MIPOL1	0.0
chr14	38058756	38064325	FOXA1	20.0
chr14	38264474	38311660	TTC6	0.0
chr14	38365264	38371329	LINC00517	0.0
chr14	38677203	38682268	SSTR1	1.0
chr14	38723204	38725575	CLEC14A	0.0
chr14	39218542	39386086	LINC00639	0.0
chr14	39501122	39572437	SEC23A	11.0
chr14	39583487	39606177	GEMIN2	0.0
chr14	39617014	39639634	TRAPPC6B	0.0
chr14	39644386	39652422	PNN	11.0
chr14	39703124	39722575	MIA2	1.0
chr14	39736327	39820397	CTAGE5	40.0
chr14	39865576	39901704	FBXO33	0.0
chr14	42076763	42373752	LRFN5	1.0
chr14	44010089	44011029	KRT8P2	0.0
chr14	44973353	44976499	FSCB	21.0
chr14	45366506	45376460	C14orf28	0.0
chr14	45393526	45431179	KLHL28	0.0
chr14	45431415	45543634	FAM179B	0.0
chr14	45553301	45584804	PRPF39	0.0
chr14	45580077	45580176	SNORD127	0.0
chr14	45584801	45603732	FKBP3	0.0
chr14	45605135	45670093	FANCM	20.0
chr14	45672392	45722605	MIS18BP1	0.0
chr14	47120219	47121028	RPL10L	0.0
chr14	47308827	47812438	MDGA2	1.0
chr14	47465656	47466377	RPA2P	0.0
chr14	47669777	47670307	RPL13AP2	0.0
chr14	47913308	47913697	RPS15AP3	0.0
chr14	48230197	48230307	MIR548Y	0.0
chr14	48234155	48264217	LINC00648	0.0
chr14	50019350	50019466	RNA5SP384	0.0
chr14	50044041	50053094	RPS29	0.0
chr14	50044109	50044512	RPL32P29	0.0
chr14	50053296	50053596	RN7SL1	0.0
chr14	50065414	50081390	LRR1	0.0
chr14	50066711	50067290	RHOQP1	0.0
chr14	50085406	50087349	RPL36AL	0.0
chr14	50087488	50090199	MGAT2	0.0
chr14	50091891	50101948	DNAAF2	23.0
chr14	50110269	50155098	POLE2	0.0
chr14	50159822	50219870	KLHDC1	1.0
chr14	50234786	50249856	KLHDC2	0.0
chr14	50250531	50319539	NEMF	12.0
chr14	50329270	50329567	RN7SL2	0.0
chr14	50359735	50363772	ARF6	0.0
chr14	50448429	50474238	C14orf182	10.0
chr14	50550368	50559361	C14orf183	0.0
chr14	50575349	50583297	METTL21D	10.0
chr14	50583845	50698099	SOS2	3.0
chr14	50709151	50778947	L2HGDH	11.0
chr14	50766572	50766664	MIR4504	0.0
chr14	50779046	50789743	ATP5S	10.0
chr14	50796719	50862617	CDKL1	10.0
chr14	50885210	50999376	MAP4K5	0.0
chr14	50999799	51099784	ATL1	1.0
chr14	51100297	51135071	SAV1	1.0
chr14	51171085	51172229	ZFP64P1	0.0
chr14	51192545	51297839	NIN	34.0
chr14	51338877	51371688	ABHD12B	0.0
chr14	51371934	51411248	PYGL	0.0
chr14	51441980	51562422	TRIM9	0.0
chr14	51706885	51724372	TMX1	2.0
chr14	51771133	51795104	LINC00519	0.0
chr14	51800110	51832275	LINC00640	0.0
chr14	51902755	51903681	SETP2	0.0
chr14	52013346	52066638	FRMD6-AS2	0.0
chr14	52116235	52118462	FRMD6-AS1	0.0
chr14	52118575	52197444	FRMD6	0.0
chr14	52159469	52159579	RNA5SP385	0.0
chr14	52238506	52238804	OR7E159P	0.0
chr14	52327021	52436518	GNG2	0.0
chr14	52456227	52471420	C14orf166	0.0
chr14	52471519	52535946	NID2	42.0
chr14	52584319	52584713	COX5AP2	0.0
chr14	52734430	52743442	PTGDR	0.0
chr14	52781015	52795322	PTGER2	0.0
chr14	52897307	53019301	TXNDC16	0.0
chr14	53019865	53104431	GPR137C	10.0
chr14	53108604	53162419	ERO1L	0.0
chr14	53173895	53194716	PSMC6	0.0
chr14	53196882	53241705	STYX	0.0
chr14	53241910	53258386	GNPNAT1	0.0
chr14	53323988	53417815	FERMT2	1.0
chr14	53503457	53620046	DDHD1	3.0
chr14	54079441	54080123	RPS3AP46	0.0
chr14	54415144	54415202	MIR5580	0.0
chr14	54416454	54423554	BMP4	10.0
chr14	54457817	54458713	ATP5C1P1	0.0
chr14	54863672	54886934	CDKN3	0.0
chr14	54893646	54908148	CNIH	0.0
chr14	54941208	54955744	GMFB	0.0
chr14	54976586	55005334	CGRRF1	0.0
chr14	55034329	55260033	SAMD4A	0.0
chr14	55308723	55369542	GCH1	0.0
chr14	55344830	55344911	MIR4308	0.0
chr14	55405655	55493819	WDHD1	0.0
chr14	55493843	55516206	SOCS4	0.0
chr14	55518361	55536912	MAPK1IP1L	0.0
chr14	55595934	55612148	LGALS3	20.0
chr14	55614833	55658396	DLGAP5	1.0
chr14	55738020	55820329	FBXO34	21.0
chr14	55765361	55765949	CHMP4BP1	0.0
chr14	55833108	55878576	ATG14	2.0
chr14	55880273	55880777	RPL21P6	0.0
chr14	55880929	55907263	TBPL2	10.0
chr14	56042874	56046810	KTN1-AS1	0.0
chr14	56046924	56151302	KTN1	0.0
chr14	56232962	56234435	RPL13AP3	0.0
chr14	56247852	56263392	LINC00520	0.0
chr14	56585092	56768031	PELI2	0.0
chr14	57046510	57116232	C14orf101	11.0
chr14	57267424	57277184	OTX2	0.0
chr14	57279900	57397550	OTX2-AS1	0.0
chr14	57445126	57446339	RPL3P3	0.0
chr14	57669193	57735617	EXOC5	0.0
chr14	57735605	57756797	AP5M1	0.0
chr14	57857270	57879466	NAA30	0.0
chr14	57936594	57960576	C14orf105	111.0
chr14	58030639	58332592	SLC35F4	0.0
chr14	58470807	58618847	C14orf37	21.0
chr14	58607996	58608378	UBA52P3	0.0
chr14	58666832	58702353	ACTR10	0.0
chr14	58711522	58738727	PSMA3	0.0
chr14	58751490	58752081	HMGB1P14	0.0
chr14	58765221	58840451	ARID4A	11.0
chr14	58862643	58875419	TOMM20L	0.0
chr14	58875369	58894232	TIMM9	0.0
chr14	58894709	59015549	KIAA0586	31.0
chr14	58987940	58988706	HNRPCP	0.0
chr14	59030863	59031334	RPL9P5	0.0
chr14	59104756	59115038	DACT1	11.0
chr14	59730158	59838123	DAAM1	0.0
chr14	59930239	59932059	GPR135	11.0
chr14	59939405	59951073	L3HYPDH	11.0
chr14	59951160	59972081	JKAMP	0.0
chr14	59971784	60043549	CCDC175	21.0
chr14	60062693	60337557	RTN1	1.0
chr14	60386430	60530277	LRRC9	0.0
chr14	60558628	60601532	PCNXL4	12.0
chr14	60611499	60632211	DHRS7	0.0
chr14	60715965	60765805	PPM1A	0.0
chr14	60902673	60952764	C14orf39	30.0
chr14	60960613	60963590	SALL4P7	0.0
chr14	60975937	60978525	SIX6	20.0
chr14	61111416	61116155	SIX1	0.0
chr14	61176255	61190852	SIX4	10.0
chr14	61201458	61435398	MNAT1	0.0
chr14	61438166	61447782	TRMT5	10.0
chr14	61447831	61550451	SLC38A6	11.0
chr14	61744088	61748530	TMEM30B	1.0
chr14	61788514	62017698	PRKCH	1.0
chr14	62162118	62214977	HIF1A	10.0
chr14	62213756	62215807	HIF1A-AS2	0.0
chr14	62229074	62263146	SNAPC1	0.0
chr14	62298631	62299087	COX4I1P1	0.0
chr14	62462540	62568427	SYT16	11.0
chr14	62584074	62600903	LINC00643	0.0
chr14	62600866	62606691	LINC00644	0.0
chr14	63173944	63511955	KCNH5	1.0
chr14	63671101	63760230	RHOJ	0.0
chr14	63779548	63785593	GPHB5	0.0
chr14	63841354	64010079	PPP2R5E	0.0
chr14	64063756	64108641	WDR89	0.0
chr14	64150934	64194756	SGPP1	0.0
chr14	64319682	64693167	SYNE2	114.0
chr14	64561741	64561843	MIR548H1	0.0
chr14	64693750	64761128	ESR2	0.0
chr14	64812190	64814329	TEX21P	0.0
chr14	64854758	64926725	MTHFD1	20.0
chr14	64932216	64941221	AKAP5	10.0
chr14	64953554	64970554	ZBTB25	0.0
chr14	64971291	64991669	ZBTB1	0.0
chr14	65007185	65009954	HSPA2	1.0
chr14	65016619	65056096	PPP1R36	10.0
chr14	65171192	65211060	PLEKHG3	0.0
chr14	65233116	65289866	SPTB	0.0
chr14	65381078	65402084	CHURC1	0.0
chr14	65381078	65529373	CHURC1-FNTB	0.0
chr14	65405869	65409623	GPX2	0.0
chr14	65412531	65438875	RAB15	0.0
chr14	65453506	65529370	FNTB	0.0
chr14	65472818	65569262	MAX	0.0
chr14	65511405	65511487	MIR4706	0.0
chr14	65745984	65747884	PTBP1P	0.0
chr14	65801835	65801901	MIR4708	0.0
chr14	65877309	66210839	FUT8	1.0
chr14	65877310	65879335	FUT8-AS1	0.0
chr14	65934524	65935059	RPL21P8	0.0
chr14	65937819	65937904	MIR625	0.0
chr14	65995547	65996292	EIF1AXP2	0.0
chr14	66479547	66480507	YBX1P1	0.0
chr14	66953108	66965271	LINC00238	0.0
chr14	66974124	67648525	GPHN	0.0
chr14	67656109	67695267	FAM71D	0.0
chr14	67708011	67802778	MPP5	11.0
chr14	67804580	67826720	ATP6V1D	0.0
chr14	67827033	67853233	EIF2S1	0.0
chr14	67853699	67878828	PLEK2	0.0
chr14	67936982	67982021	TMEM229B	0.0
chr14	68000007	68056255	PLEKHH1	42.0
chr14	68056022	68067017	PIGH	0.0
chr14	68086578	68118436	ARG2	0.0
chr14	68117866	68141602	VTI1B	0.0
chr14	68119007	68119331	COX7A2P1	0.0
chr14	68123821	68123928	RNA5SP386	0.0
chr14	68143518	68162510	RDH11	0.0
chr14	68168602	68201168	RDH12	0.0
chr14	68213236	68283306	ZFYVE26	21.0
chr14	68286495	68964598	RAD51B	0.0
chr14	68888414	68888913	PPIAP6	0.0
chr14	69254371	69260631	ZFP36L1	1.0
chr14	69340839	69446083	ACTN1	0.0
chr14	69354501	69354801	HMGN1P3	0.0
chr14	69403318	69403580	BANF1P1	0.0
chr14	69446398	69454180	ACTN1-AS1	0.0
chr14	69517636	69619914	DCAF5	0.0
chr14	69550114	69552106	DDX18P1	0.0
chr14	69658193	69710737	EXD2	11.0
chr14	69726680	69821190	GALNTL1	0.0
chr14	69846839	69865021	ERH	0.0
chr14	69865384	69929107	SLC39A9	0.0
chr14	69951470	69995215	PLEKHD1	0.0
chr14	70036530	70041600	CCDC177	13.0
chr14	70078309	70181861	KIAA0247	0.0
chr14	70233828	70238722	SRSF5	0.0
chr14	70242551	70264006	SLC10A1	0.0
chr14	70346113	70499083	SMOC1	0.0
chr14	70352056	70352857	RPL7AP6	0.0
chr14	70510933	70546923	SLC8A3	0.0
chr14	70712469	70714518	ADAM21P1	0.0
chr14	70791797	70826448	COX16	0.0
chr14	70833212	70883807	SYNJ2BP	0.0
chr14	70918873	70926622	ADAM21	18.0
chr14	70935595	70950473	ADAM20P1	0.0
chr14	70989077	71001732	ADAM20	0.0
chr14	71050956	71067384	MED6	0.0
chr14	71108503	71142077	TTC9	11.0
chr14	71194853	71275888	MAP3K9	12.0
chr14	71374121	71582099	PCNX	2.0
chr14	71552198	71552550	PTTG4P	0.0
chr14	71865053	71865124	SNORD56B	0.0
chr14	71996041	72206120	SIPA1L1	2.0
chr14	72399785	73033238	RGS6	0.0
chr14	73136659	73360809	DPF3	1.0
chr14	73393039	73426357	DCAF4	0.0
chr14	73436158	73493920	ZFYVE1	0.0
chr14	73525220	73588076	RBM25	0.0
chr14	73603142	73690399	PSEN1	0.0
chr14	73704204	73741347	PAPLN	30.0
chr14	73741917	73925286	NUMB	0.0
chr14	73945188	74025651	HEATR4	1.0
chr14	73957643	73960105	C14orf169	120.0
chr14	74003927	74010498	ACOT1	111.0
chr14	74005924	74006485	NT5CP2	0.0
chr14	74035762	74042362	ACOT2	10.0
chr14	74037862	74038371	NT5CP1	0.0
chr14	74058409	74062470	ACOT4	11.0
chr14	74083547	74086592	ACOT6	0.0
chr14	74098178	74098723	NDUFB8P1	0.0
chr14	74111577	74170431	DNAL1	0.0
chr14	74178485	74181128	PNMA1	0.0
chr14	74181824	74227001	ELMSAN1	12.0
chr14	74225449	74225522	MIR4505	0.0
chr14	74318533	74352168	PTGR2	1.0
chr14	74353317	74398991	ZNF410	1.0
chr14	74399694	74417117	FAM161B	11.0
chr14	74416954	74429813	COQ6	11.0
chr14	74433180	74486026	ENTPD5	1.0
chr14	74486058	74532796	CCDC176	20.0
chr14	74526871	74551196	ALDH6A1	0.0
chr14	74551655	74667117	LIN52	0.0
chr14	74706174	74729441	VSX2	1.0
chr14	74751979	74769767	ABCD4	32.0
chr14	74772127	74772766	SUB1P2	0.0
chr14	74815165	74826711	VRTN	0.0
chr14	74844520	74845121	RPS2P2	0.0
chr14	74872595	74892805	SYNDIG1L	1.0
chr14	74946642	74960084	NPC2	0.0
chr14	74946835	74946907	MIR4709	0.0
chr14	74949687	74950138	RAP1AP	0.0
chr14	74960449	74962271	ISCA2	0.0
chr14	74964885	75079034	LTBP2	2.0
chr14	75127954	75179807	KIAA0317	0.0
chr14	75179849	75203390	FCF1	0.0
chr14	75230068	75304013	YLPM1	1.0
chr14	75319735	75330537	PROX2	0.0
chr14	75348593	75358594	DLST	0.0
chr14	75370656	75389145	RPS6KL1	20.0
chr14	75408532	75422467	PGF	0.0
chr14	75469611	75476294	EIF2B2	0.0
chr14	75480466	75518235	MLH3	21.0
chr14	75519927	75530736	ACYP1	0.0
chr14	75536298	75544799	ZC2HC1C	11.0
chr14	75548817	75593778	NEK9	12.0
chr14	75598170	75643349	TMED10	0.0
chr14	75745480	75748937	FOS	1.0
chr14	75895059	75939404	JDP2	10.0
chr14	75988783	76013334	BATF	0.0
chr14	76044939	76114512	FLVCR2	11.0
chr14	76070515	76070621	RNA5SP387	0.0
chr14	76117232	76127538	C14orf1	0.0
chr14	76127550	76421425	TTLL5	20.0
chr14	76424441	76448092	TGFB3	0.0
chr14	76452095	76550092	IFT43	10.0
chr14	76618258	76669134	GPATCH2L	0.0
chr14	76837689	76968180	ESRRB	2.0
chr14	77228234	77249363	VASH1	1.0
chr14	77253585	77279283	ANGEL1	0.0
chr14	77292724	77336645	C14orf166B	11.0
chr14	77490885	77495042	IRF2BPL	23.0
chr14	77564577	77583630	KIAA1737	0.0
chr14	77597612	77608134	ZDHHC22	0.0
chr14	77648101	77725838	TMEM63C	2.0
chr14	77731833	77737655	NGB	0.0
chr14	77732560	77732633	MIR1260A	0.0
